instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
4531,0,nope. what an embarassment. i am sincerely sorry you have to deal with this moron and listen to him attacking your sons. it is an honor to cast my vote for you on nov 3.,elections2020,elections2020 nope. what an embarassment. i am sincerely sorry you have to deal with this moron and listen to him attacking your sons. it is an honor to cast my vote for you on nov 3.,0,0,0.526586651802063
9471,1,"fucking cops. they pound peaceful protesters and wonder why people continue to protest #policebrutality #blm ps more people telling trump ""fuck you"" in dc than went to #tulsatrumprally to suck his #covid mushroom cock",covid-19,"covid-19 fucking cops. they pound peaceful protesters and wonder why people continue to protest #policebrutality #blm ps more people telling trump ""fuck you"" in dc than went to #tulsatrumprally to suck his #covid mushroom cock",1,1,0.3479920029640198
6142,0,warned. lol. you all are really just now waking up to the ish black people have been experiencing in this country huh? this is why i do not give a damn about a target being on fire. :face_with_rolling_eyes:,blm,blm warned. lol. you all are really just now waking up to the ish black people have been experiencing in this country huh? this is why i do not give a damn about a target being on fire. :face_with_rolling_eyes:,0,0,0.39474979043006897
3906,0,"""47 years did nothing for the black man"". vote !!",elections2020,"elections2020 ""47 years did nothing for the black man"". vote !!",0,0,0.07458024471998215
9189,0,$5 says trump is positive for covid-19.,covid-19,covid-19 $5 says trump is positive for covid-19.,0,0,0.16687628626823425
5411,0,"avoid godless chatter, because those who indulge in it will become more and more ungodly 2 tim 2:16 antifa is an idea not an organization 2 peter 2:15... cannot name one enforcement group that supports me! #godwins #lawenforcement #prolifevoicesfortrump",elections2020,"elections2020 avoid godless chatter, because those who indulge in it will become more and more ungodly 2 tim 2:16 antifa is an idea not an organization 2 peter 2:15... cannot name one enforcement group that supports me! #godwins #lawenforcement #prolifevoicesfortrump",0,0,0.151399165391922
9779,0,you are the insult joe! ⁦ slams white house statement taking credit for ‘ending’ coronavirus pandemic. how is hunter doing by the way?,elections2020,elections2020 you are the insult joe! ⁦ slams white house statement taking credit for ‘ending’ coronavirus pandemic. how is hunter doing by the way?,0,0,0.3448106348514557
7072,0,... democrats... all i ask for... is state mandated cat girls... please... thank you,elections2020,elections2020 ... democrats... all i ask for... is state mandated cat girls... please... thank you,0,0,0.09284212440252304
9589,0,"our country is broken. getting trump out of office is an essential step to fixing it, but only the first step on a very long and difficult road.",covid-19,"covid-19 our country is broken. getting trump out of office is an essential step to fixing it, but only the first step on a very long and difficult road.",0,0,0.10293279588222504
2280,0,we need a commission to investigate it seems he loves to waste the tax payer money. #investigateschiff,covid-19,covid-19 we need a commission to investigate it seems he loves to waste the tax payer money. #investigateschiff,0,0,0.2214972972869873
7002,0,"the government trying to use the excuse of covid to stop the #blacklivesmatter protests, but did not have the same energy & thought process when 1000s of people flocked to beaches & parks the other week? where was the police presence then? where was the concern then?",blm,"blm the government trying to use the excuse of covid to stop the #blacklivesmatter protests, but did not have the same energy & thought process when 1000s of people flocked to beaches & parks the other week? where was the police presence then? where was the concern then?",0,0,0.09378738701343536
1000,0,mr obama if your complaining about the way they protest and not why they are protesting you are the problem! #blacklivesmatter,blm,blm mr obama if your complaining about the way they protest and not why they are protesting you are the problem! #blacklivesmatter,0,0,0.1039537787437439
7739,0,"there were hundreds of #maga why did not they step up. calling out some illegal militia to kill other americans while you are on the couch, brave james, real brave.",elections2020,"elections2020 there were hundreds of #maga why did not they step up. calling out some illegal militia to kill other americans while you are on the couch, brave james, real brave.",0,0,0.28366467356681824
7288,0,the sycophantic guild of prevaricators (gop) strikes again.,elections2020,elections2020 the sycophantic guild of prevaricators (gop) strikes again.,0,0,0.13115990161895752
8609,1,walk towards the light joe you friggin' anti-christ..,elections2020,elections2020 walk towards the light joe you friggin' anti-christ..,1,1,0.31044521927833557
5967,0,"it does not matter what either of you said. this country cannot trust either of you to keep to your word, even if we agreed with the crap you spewed. it is time for change. #letherdebate #letherspeak #jojorgensen2020",elections2020,"elections2020 it does not matter what either of you said. this country cannot trust either of you to keep to your word, even if we agreed with the crap you spewed. it is time for change. #letherdebate #letherspeak #jojorgensen2020",0,0,0.5357323884963989
2161,0,the only way democrats can win. and they know it.,elections2020,elections2020 the only way democrats can win. and they know it.,0,0,0.0739155039191246
10282,1,"your not very smart mary....but then again you hangout of occupy dems, a hate site... not only against trump, his family but against minorities also. good job, now go back and support the looters and cop killers",elections2020,"elections2020 your not very smart mary....but then again you hangout of occupy dems, a hate site... not only against trump, his family but against minorities also. good job, now go back and support the looters and cop killers",1,1,0.4974822700023651
8073,0,". included images of kyle rittenhouse in this ad painting trump and others as white supremacists. there is debate as to whether rittenhouse’s actions in kenosha were justified, but nobody has so far painted him as a white supremacist. this is the first.",elections2020,"elections2020 . included images of kyle rittenhouse in this ad painting trump and others as white supremacists. there is debate as to whether rittenhouse’s actions in kenosha were justified, but nobody has so far painted him as a white supremacist. this is the first.",0,0,0.10270626842975616
5749,0,"they must have a functioning government, unlike us. :upside-down_face:",covid-19,"covid-19 they must have a functioning government, unlike us. :upside-down_face:",0,0,0.11266760528087616
4943,0,updated: ahs confirms one patient had died in connection with the covid-19 outbreaks at the foothills medical centre in calgary. there have been 14 positive cases in patients and four positive cases in staff members #yyc #covid19ab,covid-19,covid-19 updated: ahs confirms one patient had died in connection with the covid-19 outbreaks at the foothills medical centre in calgary. there have been 14 positive cases in patients and four positive cases in staff members #yyc #covid19ab,0,0,0.08763407915830612
9894,0,i am only confused by the last one...,covid-19,covid-19 i am only confused by the last one...,0,0,0.10923057049512863
6493,0,i said it once and i will say it again: stop attacking each other. your employer is the enemy for not paying you enough or giving you the benefits you deserve in this time. poor/unemployed people are not the enemy. capitalism is,covid-19,covid-19 i said it once and i will say it again: stop attacking each other. your employer is the enemy for not paying you enough or giving you the benefits you deserve in this time. poor/unemployed people are not the enemy. capitalism is,0,0,0.44345328211784363
7947,0,what does donald trump knows about policy. he is a puppet of the gop and putin.,elections2020,elections2020 what does donald trump knows about policy. he is a puppet of the gop and putin.,0,0,0.1080358624458313
10173,0,legal ballot. god you guys...,elections2020,elections2020 legal ballot. god you guys...,0,0,0.1580781638622284
3561,0,raise your hand if there is no way in hell you are going to install a covid-19 tracing app on your phone. #privacy,covid-19,covid-19 raise your hand if there is no way in hell you are going to install a covid-19 tracing app on your phone. #privacy,0,0,0.18697017431259155
9103,1,"he is such a douchebag. he has caused so much harm to this nation. the wars he pushed, war on drugs, the crime bill, he is been behind planned parenthood, nothing but bad things from him and his touchy-feely sniffing creep. his va policies & record caused suffering, & death.",elections2020,"elections2020 he is such a douchebag. he has caused so much harm to this nation. the wars he pushed, war on drugs, the crime bill, he is been behind planned parenthood, nothing but bad things from him and his touchy-feely sniffing creep. his va policies & record caused suffering, & death.",1,1,0.2729744017124176
8588,0,i am 20 and it took me two whole weeks just to feel better :kissing_face:,covid-19,covid-19 i am 20 and it took me two whole weeks just to feel better :kissing_face:,0,0,0.20005086064338684
6231,0,"the aids joke was horrible, this is why the stigma still exist and hurt so many gay men around the world. it is not funny also to compare it with covid. ugh this man is really over rated",covid-19,"covid-19 the aids joke was horrible, this is why the stigma still exist and hurt so many gay men around the world. it is not funny also to compare it with covid. ugh this man is really over rated",0,0,0.5704736709594727
4104,1,you have that backwards old goat joe you were the one acting like a baby says shut up man please go back to your basement your safer there,elections2020,elections2020 you have that backwards old goat joe you were the one acting like a baby says shut up man please go back to your basement your safer there,1,1,0.2639952301979065
3066,0,lmao sassy joe periodt,elections2020,elections2020 lmao sassy joe periodt,0,0,0.24791021645069122
5499,1,while we are here. give this cunt a cheer,covid-19,covid-19 while we are here. give this cunt a cheer,1,1,0.3053555190563202
10613,0,straight embarrassing us,covid-19,covid-19 straight embarrassing us,0,0,0.1947842389345169
6421,0,yea they asking for war now,blm,blm yea they asking for war now,0,0,0.3330080509185791
8356,0,"when you think you are about to go hang out, you do. you just hang out at home :frowning_face: damn covid-19 smdh park-windsor hills",covid-19,"covid-19 when you think you are about to go hang out, you do. you just hang out at home :frowning_face: damn covid-19 smdh park-windsor hills",0,0,0.4574003517627716
10528,0,lil' obama troll. urgh.,covid-19,covid-19 lil' obama troll. urgh.,0,0,0.38800936937332153
8048,0,"deranged, is right. he must feel right at home at msnbc.",elections2020,"elections2020 deranged, is right. he must feel right at home at msnbc.",0,0,0.21988718211650848
781,0,"that impeachment was a joke. but, without getting into a debate about the substance, i will just say this: how much does it really mean without the conviction? it is not a consequence. he is running for re-election and could very easily win, for god’s sake. it means nothing.",elections2020,"elections2020 that impeachment was a joke. but, without getting into a debate about the substance, i will just say this: how much does it really mean without the conviction? it is not a consequence. he is running for re-election and could very easily win, for god’s sake. it means nothing.",0,0,0.08935785293579102
4413,0,"trump signed the platinum plan for black community providing $500m, denounced antifa & kkk as domestic terror groups, yes, the kkk, which was founded by democrats. #maga #kag #blexit",elections2020,"elections2020 trump signed the platinum plan for black community providing $500m, denounced antifa & kkk as domestic terror groups, yes, the kkk, which was founded by democrats. #maga #kag #blexit",0,0,0.1880008578300476
3568,0,only cowards and those who never served believe that. we do not!,elections2020,elections2020 only cowards and those who never served believe that. we do not!,0,0,0.16478058695793152
4700,0,your supporters tried to physically fight me at one of your bus tour stops today,elections2020,elections2020 your supporters tried to physically fight me at one of your bus tour stops today,0,0,0.12419559806585312
